series,language,status,slug,path,paired,body_words,code_blocks,images,structural_errors,structural_warnings,frontmatter_errors,quality_warnings,infra_warnings,caption_warnings,link_warnings,severity,action
python-dbapi-101,en,publish-ready,02-connection-cursor-lifecycle,content/python-dbapi-101/en/02-connection-cursor-lifecycle.md,true,946,11,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,03-execute-fetch-patterns,content/python-dbapi-101/en/03-execute-fetch-patterns.md,true,998,9,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,04-parameter-binding-sql-injection,content/python-dbapi-101/en/04-parameter-binding-sql-injection.md,true,1461,14,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,05-transactions-isolation,content/python-dbapi-101/en/05-transactions-isolation.md,true,1522,14,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,06-row-factories-adapters,content/python-dbapi-101/en/06-row-factories-adapters.md,true,1231,16,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,07-error-handling-exception-hierarchy,content/python-dbapi-101/en/07-error-handling-exception-hierarchy.md,true,1614,9,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,08-connection-pooling,content/python-dbapi-101/en/08-connection-pooling.md,true,1692,10,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,09-async-aiosqlite,content/python-dbapi-101/en/09-async-aiosqlite.md,true,1411,10,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,10-production-patterns,content/python-dbapi-101/en/10-production-patterns.md,true,1504,7,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-package-101,ko,content-ready,01-what-is-a-python-package,content/python-package-101/ko/01-what-is-a-python-package.md,true,640,13,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,02-project-structure,content/python-package-101/ko/02-project-structure.md,true,718,10,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,03-dependency-management,content/python-package-101/ko/03-dependency-management.md,true,655,10,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,04-building-packages,content/python-package-101/ko/04-building-packages.md,true,690,9,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,05-publishing-to-pypi,content/python-package-101/ko/05-publishing-to-pypi.md,true,655,10,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,06-versioning-and-releases,content/python-package-101/ko/06-versioning-and-releases.md,true,657,9,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,07-cli-packages,content/python-package-101/ko/07-cli-packages.md,true,680,13,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,08-type-hints-and-static-analysis,content/python-package-101/ko/08-type-hints-and-static-analysis.md,true,655,15,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,ko,content-ready,09-documentation,content/python-package-101/ko/09-documentation.md,true,684,11,0,,,,Code block at line 103 missing language tag,Has code examples but references lack companion GitHub repo (python-package-101),,,low,triage-when-publishing
python-package-101,ko,content-ready,10-package-template,content/python-package-101/ko/10-package-template.md,true,712,8,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,01-what-is-a-python-package,content/python-package-101/en/01-what-is-a-python-package.md,true,921,13,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,02-project-structure,content/python-package-101/en/02-project-structure.md,true,975,10,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,03-dependency-management,content/python-package-101/en/03-dependency-management.md,true,947,10,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,04-building-packages,content/python-package-101/en/04-building-packages.md,true,959,9,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,05-publishing-to-pypi,content/python-package-101/en/05-publishing-to-pypi.md,true,947,10,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,06-versioning-and-releases,content/python-package-101/en/06-versioning-and-releases.md,true,945,9,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,07-cli-packages,content/python-package-101/en/07-cli-packages.md,true,963,13,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,08-type-hints-and-static-analysis,content/python-package-101/en/08-type-hints-and-static-analysis.md,true,950,15,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
python-package-101,en,content-ready,09-documentation,content/python-package-101/en/09-documentation.md,true,1013,11,0,,,,Code block at line 122 missing language tag,Has code examples but references lack companion GitHub repo (python-package-101),,,low,triage-when-publishing
python-package-101,en,content-ready,10-package-template,content/python-package-101/en/10-package-template.md,true,1052,8,0,,,,,Has code examples but references lack companion GitHub repo (python-package-101),,,pass,pass
rag-benchmark-101,ko,publish-ready,01-evaluation-metrics,content/rag-benchmark-101/ko/01-evaluation-metrics.md,true,1017,5,4,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,ko,publish-ready,02-retrieval-benchmarking,content/rag-benchmark-101/ko/02-retrieval-benchmarking.md,true,883,5,4,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,medium,needs-light-edit
rag-benchmark-101,ko,publish-ready,03-embedding-comparison,content/rag-benchmark-101/ko/03-embedding-comparison.md,true,879,6,4,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,ko,publish-ready,04-vectordb-selection,content/rag-benchmark-101/ko/04-vectordb-selection.md,true,836,8,4,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,ko,publish-ready,05-e2e-evaluation,content/rag-benchmark-101/ko/05-e2e-evaluation.md,true,864,6,4,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,ko,publish-ready,06-benchmark-complete,content/rag-benchmark-101/ko/06-benchmark-complete.md,true,910,8,4,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,en,publish-ready,01-evaluation-metrics,content/rag-benchmark-101/en/01-evaluation-metrics.md,true,1260,5,5,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,en,publish-ready,02-retrieval-benchmarking,content/rag-benchmark-101/en/02-retrieval-benchmarking.md,true,1116,5,5,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,en,publish-ready,03-embedding-comparison,content/rag-benchmark-101/en/03-embedding-comparison.md,true,1050,6,5,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,en,publish-ready,04-vectordb-selection,content/rag-benchmark-101/en/04-vectordb-selection.md,true,1022,8,5,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,en,publish-ready,05-e2e-evaluation,content/rag-benchmark-101/en/05-e2e-evaluation.md,true,1054,6,5,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-benchmark-101,en,publish-ready,06-benchmark-complete,content/rag-benchmark-101/en/06-benchmark-complete.md,true,1160,8,5,,,,,Has code examples but references lack companion GitHub repo (rag-benchmark-101),,,pass,pass
rag-deep-dive,ko,publish-ready,01-document-loading-and-chunking,content/rag-deep-dive/ko/01-document-loading-and-chunking.md,true,2213,7,5,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,ko,publish-ready,02-embeddings-and-vector-index,content/rag-deep-dive/ko/02-embeddings-and-vector-index.md,true,2025,7,5,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,ko,publish-ready,03-retriever-design,content/rag-deep-dive/ko/03-retriever-design.md,true,2445,7,5,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,ko,publish-ready,04-prompt-construction-and-context-injection,content/rag-deep-dive/ko/04-prompt-construction-and-context-injection.md,true,2189,9,5,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,ko,publish-ready,05-rag-chain-assembly,content/rag-deep-dive/ko/05-rag-chain-assembly.md,true,2399,8,5,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,ko,publish-ready,06-evaluation-and-quality-gates,content/rag-deep-dive/ko/06-evaluation-and-quality-gates.md,true,1983,8,5,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,medium,needs-light-edit
rag-deep-dive,en,publish-ready,01-document-loading-and-chunking,content/rag-deep-dive/en/01-document-loading-and-chunking.md,true,2635,7,6,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,en,publish-ready,02-embeddings-and-vector-index,content/rag-deep-dive/en/02-embeddings-and-vector-index.md,true,2463,7,6,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,en,publish-ready,03-retriever-design,content/rag-deep-dive/en/03-retriever-design.md,true,2451,7,6,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,en,publish-ready,04-prompt-construction-and-context-injection,content/rag-deep-dive/en/04-prompt-construction-and-context-injection.md,true,1857,10,6,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,en,publish-ready,05-rag-chain-assembly,content/rag-deep-dive/en/05-rag-chain-assembly.md,true,2593,8,6,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
rag-deep-dive,en,publish-ready,06-evaluation-and-quality-gates,content/rag-deep-dive/en/06-evaluation-and-quality-gates.md,true,2363,8,6,,,,,Has code examples but references lack companion GitHub repo (rag-deep-dive),,,pass,pass
